Source,Fat,SNF,Lactose,Protein,Density,pH,AddedWater,FreezingPoint,Conductivity,AntibioticPresence,Classification
Buffalo,7.817815652614039,9.317065128704185,4.612344404336527,4.8085153121292254,1032.495820512235,6.885419608270933,1.3636841293081379,-0.563206422789469,3.6240980531407034,0,Standard
Buffalo,7.457700733164545,9.459794849998124,5.083845786915041,4.113205191479664,1028.8545139485204,6.713298638644216,2.0289059371314013,-0.5360234315959493,4.195848676171729,0,Standard
Buffalo,7.791900986295721,9.504406458418758,4.766371182892201,4.358382236571172,1031.4784937282222,6.7295973561108395,10.07953427318844,-0.5415805411122122,3.993081667780748,0,Standard
Buffalo,7.538684648886072,9.264530506075328,5.27465955524351,4.077258824290586,1035.1481653394999,6.607352215684847,19.995824303609403,-0.5401596230401441,4.052063153280068,0,Low Quality
Buffalo,6.314720060187677,9.694484130153159,5.11600961314293,3.903993246633788,1029.1612308168271,6.652589071595942,0.18380424872673096,-0.5605206968533516,4.633089601040645,0,Standard
Buffalo,6.936398763708747,9.463715555417666,4.81053562086825,4.1164692727284145,1025.9394249545073,6.792365672465672,5.725299521202298,-0.5930668583974249,3.823047931716223,0,Standard
Buffalo,7.413547466567031,9.625859733172108,5.156203272347023,4.288888960885476,1030.4279915562397,6.880582665575322,1.8591032972219559,-0.5280569457649261,4.4439615560243935,0,Standard
Buffalo,6.7741831542953355,9.23375234665937,4.913571102105481,4.171209332644822,1033.2019192699972,6.6790830586478505,1.9933371075366924,-0.5595767491201681,4.116311120900457,0,Standard
Buffalo,7.8599572379977225,9.368762509902977,5.070554735024444,4.092273706037843,1034.9166949084413,6.6324716102722885,5.614005803981367,-0.5672555152808625,4.11607194945125,1,Low Quality
Buffalo,8.418450499406218,9.71671440734833,4.996946563458895,3.8781047608984496,1028.540900811095,6.70007919382849,10.02499997134869,-0.5361304217617202,4.437111568815514,0,Standard
Buffalo,8.23125711101839,9.38815005437247,4.7307286690018255,4.2750683282113915,1031.993398446473,6.790181012339367,12.057915146348824,-0.5578402527983827,4.302015388370667,0,Standard
Buffalo,7.371934277441875,10.01808915537002,4.771290033536508,3.8485838877906993,1030.06937908644,6.483421777579969,3.442691773781855,-0.5288012723190676,4.371183899165859,0,Standard
Buffalo,8.394435682109972,9.38010914431562,5.105992163516232,4.52801678910688,1030.7881032913917,6.355572857029414,1.767196002597656,-0.5376598810084661,4.490455398159859,0,Fermented
Buffalo,7.589200474321267,9.567405417725565,4.833044933578692,4.324731925880351,1036.2886866940341,6.6174194725762625,6.196177238308395,-0.5363286135359905,4.100607485045003,0,Standard
Buffalo,7.297748417329176,9.779777249561928,4.8192703073516014,3.862734550160521,1027.9940593432098,6.516893136112876,1.1560725691150913,-0.5773191142240107,4.016328979647675,0,Standard
Buffalo,7.131958401875436,9.07449028012009,4.7089754841301295,4.20723727688504,1031.5074793229892,6.6237789703529035,3.321131363807094,-0.5257611202922721,3.8744548420326606,0,Standard
Buffalo,7.318518188107123,8.971757356405767,4.9847198131186925,4.074353078322825,1031.9353863435308,6.677832952177379,1.7762736475066143,-0.5447749893753229,3.9523768410063136,0,Standard
Buffalo,7.267093908875263,9.04230310562897,5.31250498384863,4.395752353125754,1033.1715726498787,6.632012738646548,4.275799291951175,-0.5573855427849241,5.084728327592618,0,Standard
Buffalo,7.6022497334252925,9.878775231028154,4.686493417149146,4.7021351338069435,1031.1959663069417,6.917870130170612,1.0998474755540386,-0.547132230653155,4.573403874221036,0,Standard
Buffalo,7.596344388629919,9.334442556232267,4.904843891334552,3.7374482591062765,1031.616101079008,6.749011714690348,0.8507582691377704,-0.5855247046579665,3.794677690137594,1,Low Quality
Buffalo,7.501827612092049,10.267459785700476,5.182444111083086,4.334507823744225,1030.2167028651563,6.745071153941624,10.015823927158747,-0.5418269437703866,3.803262612976929,0,Standard
Buffalo,7.76216290184781,9.330725720402784,4.884071721750857,4.2519601613300075,1031.5382538824902,6.79333107160651,0.42946647481516714,-0.5705874301636414,4.344559818515547,0,Standard
Buffalo,8.214387764871805,9.55536539095911,4.990474359249947,4.50140202293514,1030.3136154490053,6.529175032332885,2.8205382336392706,-0.5770534057168707,4.36417943921339,0,Standard
Buffalo,8.069732481264793,9.962632985770362,4.687521294370624,4.363958988471307,1032.243143779712,6.8558667681130405,0.9982210755621005,-0.5804471837243579,4.36466515059521,0,Standard
Buffalo,6.609061218930058,10.101827866447737,4.98566141944153,4.074409200478354,1030.2607793279128,6.688635357019681,0.1588319748554666,-0.5277462325002016,4.123513261933891,0,Standard
Buffalo,5.967647319058827,10.118451072990919,4.86257114699909,4.204283819300015,1031.7542007878044,6.800572092586182,0.1467340224453084,-0.5625852678738558,4.16236372199913,0,Standard
Buffalo,8.060591946743564,9.862509869177943,5.097145999135973,4.0611922429589535,1030.94147437263,6.5392214150439765,0.7705629738333074,-0.5193254458016701,4.298363857247807,1,Low Quality
Buffalo,6.679872780950747,9.807218757743438,5.137477210312951,4.622802141579579,1033.2521005015444,6.46693618509759,8.06272392748289,-0.560716029261046,4.225767901887999,0,Standard
Buffalo,7.36514075886439,9.677758084760354,5.417912728403723,4.306393494601583,1030.897212552823,6.822683448703755,1.3278108266721977,-0.584147159151859,3.5342098881757398,0,Standard
Buffalo,6.7979321843643845,9.73350832284999,5.015926634642716,4.870357205725902,1027.4539350635862,6.756461428914628,12.019832450143038,-0.5723304887989732,4.131060110827442,0,Standard
Buffalo,6.418811737451988,9.33464428510144,4.965159263316433,4.281801755855613,1033.523843001428,6.564692266846373,3.485482596695455,-0.5252837675998613,3.944578069721906,0,Standard
Buffalo,7.8248776369228725,9.254540334973308,4.938876860315467,4.087477969926861,1029.1885353982748,6.569550537808796,2.2951624392603507,-0.5531179635587334,4.2525634256725535,0,Standard
Buffalo,7.955493096181588,9.498987662776715,4.8293667414378625,3.8458856822161516,1029.6924673227024,6.868815217662216,3.470848404776413,-0.5609657459298121,5.095577700781023,0,Standard
Buffalo,7.154093759563969,9.44894461324252,4.967696768692338,3.7590580971232166,1029.808677411913,6.521588216069901,2.9084574359803463,-0.5467996354829443,4.310244499642291,0,Standard
Buffalo,5.945374624713054,9.364031585201818,4.840919717972194,3.824759217098353,1033.7488761863417,6.946400942988395,5.688121474197393,-0.5399643452766492,4.105941094148281,0,Standard
Buffalo,7.172253331048511,9.708916234237014,4.933692195253923,4.3801379953034445,1026.7286515720425,6.56490688980282,1.3279073935949057,-0.5276520236819509,4.476540450593176,0,Standard
Buffalo,7.7350824032415275,9.786591562571154,5.163519507121593,4.45261750696898,1037.27549706732,6.795758788841257,1.7419474900905063,-0.5210300154021416,4.344806366162764,0,Standard
Buffalo,6.612653058735523,9.526522065887555,4.698691486944072,3.82564278939036,1033.112113618132,6.6507072286376525,8.980824909522083,-0.5571953729157818,4.326028347135552,0,Standard
Buffalo,7.610015951867493,9.943259024316578,5.127975712225809,4.568511494222834,1031.4464778282584,6.790478114662352,11.709044467776602,-0.5765209537216408,4.382055177964702,0,Standard
Buffalo,7.490814090496203,9.157493265759948,5.163423013467973,4.155081684494968,1030.8902119987674,6.618382899682871,8.923224916789229,-0.5582693032224656,4.816963069448862,0,Standard
Buffalo,7.847574899760653,9.441902162216085,4.876386294601785,4.344037903595664,1031.5711081497152,6.675581064089156,2.175103573989976,-0.5447943898683423,3.8607334694022253,0,Standard
Buffalo,7.571748221048492,9.284953303819158,4.475629020198282,4.783666188476627,1032.0422448567588,6.706137876309358,6.063161966206109,-0.5692751785242123,4.342089623043437,1,Low Quality
Buffalo,6.916158635471067,8.940039014878082,4.778435602581114,4.569051794759659,1032.2904311719,6.549671881632779,2.5876180496467267,-0.5691430182979009,3.922085661005539,1,Low Quality
Buffalo,8.217942900998695,9.47519579424719,5.159398909312222,4.21944080562825,1032.111208932007,6.811123651813019,2.7529557997894782,-0.5431242423690024,4.366653793902675,0,Standard
Buffalo,7.404882256183818,9.463475747485015,4.8954263875402235,4.0326423323754135,1031.1791613625105,6.623017965029263,0.9160434668641804,-0.550973047031409,3.924394046554172,0,Standard
Buffalo,7.483617276294041,9.954034922972639,4.700139553541018,3.6544553796012083,1030.6053231593853,6.665710012698997,3.5774350542959765,-0.5493440600917683,4.074789955918475,0,Standard
Buffalo,6.940039224556083,9.689243505366433,4.7990450157543565,4.084254004227274,1030.697453432693,6.550847593808723,0.8238475098973231,-0.5651699066940015,4.111473025728628,0,Standard
Buffalo,7.234030649285094,9.192743952701239,5.068124005300911,4.236660928351691,1030.6101834392946,6.315649951180704,1.6112626782916735,-0.5546080142841154,4.492745015803413,0,Fermented
Buffalo,6.96911837158386,10.056227769900257,5.0093467136402765,4.003846141854645,1033.267540193734,6.671345835609975,7.72491938116142,-0.5684846628853661,4.475536333182724,0,Standard
Buffalo,7.396232364045947,9.866310108657606,4.852213580166062,4.260622909872309,1032.1871134445616,7.061892313241938,0.9281106396524123,-0.5321960317775043,3.826284787066085,1,Low Quality
Buffalo,8.527025088085406,9.674629311040585,4.826635117637063,4.32305556488763,1025.1192227306715,6.8176906431847035,0.2952677480121051,-0.529295013305525,4.216480233299955,0,Standard
Buffalo,6.676859314241186,9.43205477034505,4.821648370191236,4.232543205457576,1032.3118015530595,6.697110943039841,0.28601662827581853,-0.5869237572447619,3.9871260435752482,0,Standard
Buffalo,6.5318631612739555,9.212168228982955,4.7155179631003,4.1049992257529615,1031.3894723894375,6.66056637561876,11.306289173134184,-0.5685902172038483,3.8224485267974,0,Standard
Buffalo,8.382702196496165,9.388337967178684,5.223075137893889,4.3505964015900185,1030.9625824871082,6.703369883921807,2.8283389380631982,-0.5799305851018016,4.134894884872689,0,Standard
Buffalo,7.37440579370888,9.826624585911256,4.835535906157732,4.432582194870823,1030.2229630938223,6.7820678672762815,2.106546999206655,-0.563000478688138,4.107455163463254,0,Standard
Buffalo,7.09855635680405,10.065375891780382,5.143431704165099,3.972880276767146,1033.248225439972,6.522878077703673,6.661464166647332,-0.5516687593958073,4.928014945903657,0,Standard
Buffalo,8.123942812437646,9.962973058481657,5.20426321038449,4.723279713923881,1032.8950529242456,6.867148254200331,7.227311995523879,-0.5789929043939707,4.329887947608209,0,Standard
Buffalo,7.136630676157882,9.353345173464119,5.0996621796295925,4.270423560314721,1029.4542446643527,6.807307197316187,1.6150124962515504,-0.5684371962625063,3.7867147497737292,0,Standard
Buffalo,8.595605828128162,9.164114770013297,4.813675937456391,4.305654886883454,1031.814104574249,6.8077278588561905,4.731691108665395,-0.57007914744163,4.030567798748717,0,Standard
Buffalo,7.906755522803562,9.542265874073362,4.980746018067323,4.512464326976967,1029.0566865309174,6.765771360821459,5.898278932237048,-0.5458546534120212,4.50641498862882,0,Standard
Buffalo,7.2072531551125785,8.969468190331144,4.895160878721817,4.36996483937905,1028.2407636704222,6.702942498654099,4.252795489388882,-0.5486131132592751,4.826532831860978,0,Standard
Buffalo,8.794384927959301,9.596950314255434,4.719259627853975,4.585940990173973,1029.7465655508202,6.800929185395023,0.6575890041121972,-0.5644347510667451,3.7242050063286127,0,Standard
Buffalo,7.1365710461979965,9.4557192241104,4.964871856344321,4.386137249560547,1032.7247869447656,6.788772120061207,8.346125130967792,-0.5464635825572121,3.6360226844582866,0,Standard
Buffalo,7.9452572232055845,9.360189049439528,4.66419204176804,4.1162687876078685,1032.906250090752,6.646893893358847,3.098249442283695,-0.5609336016917453,4.761289552611535,0,Standard
Buffalo,7.679575548243895,9.021589079819961,5.137535877692313,4.40845105756183,1032.0261708401945,6.613959734065465,1.3277756077617748,-0.5554331022065211,4.3168842532112714,0,Standard
Buffalo,8.281044773639278,9.654080031970915,4.807076540540322,3.9568821378038015,1032.450191573696,6.715278444289298,2.2151286447510725,-0.5165309581940293,3.9395121804370903,0,Standard
Buffalo,8.436906718036111,9.340189748101427,4.940231931174568,4.332567911732957,1032.0323565742299,6.9323530227242784,0.1531803028108091,-0.5231907789641931,4.360388725836731,0,Standard
Buffalo,7.51920248943946,9.149024949286913,4.9566575743092285,4.2900310028066615,1029.7170368095542,6.5141339386519155,0.547252463386656,-0.575991624738552,3.4092756782949367,0,Standard
Buffalo,7.04794927779229,8.638321336015505,4.8482190052591845,4.237564942818238,1031.863845089348,6.4798712101371345,5.801996294048561,-0.5334053516424165,4.201012651979148,1,Low Quality
Buffalo,7.77598328576347,9.49174552848481,5.017338760295055,4.261438746568321,1032.6008190504554,6.724714126185478,4.6539292201729294e-05,-0.5337720689101682,4.298346351852926,0,Standard
Buffalo,7.093370778148737,10.031675479000922,4.805019268675496,3.735445286350708,1032.508582659627,6.707633155278403,2.155294600853084,-0.5729652657750524,4.47728104186135,0,Standard
Buffalo,8.708032348515975,9.998377764364362,5.074259459491449,4.135382527677711,1033.3778267429493,6.726001249655561,2.9568497637354922,-0.5336244471249029,3.895831214312239,0,Standard
Buffalo,7.581921198649643,9.362871123024119,4.6308040639506505,4.327853470342334,1032.416607694402,6.736592979686275,0.22473427662598766,-0.5192413616317489,4.225706148421008,0,Standard
Buffalo,7.2808070692127345,9.319336381891466,4.925275915909283,4.34795691759922,1031.7028964150832,6.666519661804779,14.459270145115102,-0.5724508961248883,3.922372612182124,0,Standard
Buffalo,7.610808183518945,9.640632276822506,5.287785799811657,3.9916974577222124,1033.1403004766328,6.923479515790312,1.0253813807324512,-0.5683500564202854,4.276615126702295,0,Standard
Buffalo,6.691724226282182,9.200484368243513,4.6999337350788855,4.67971235225941,1030.9469574815018,6.459864403228523,1.4507647045366807,-0.52964677066313,3.931396103291093,0,Standard
Buffalo,6.917031576893609,9.59053756994584,4.7644510058950305,4.04014754553565,1029.2362506975446,6.575725446282963,1.4492920988958344,-0.5445700937834871,4.077569748251934,0,Standard
Buffalo,8.220248344766656,9.729824083515407,5.002781569931783,4.590837160158021,1030.6738660721126,6.6845117859776435,1.0476241209015786,-0.5389704744952096,3.9012553815629314,1,Low Quality
Buffalo,7.105863432617163,9.868079967165292,4.93591635638792,4.428158308561505,1029.5101947103872,6.453521678326875,0.005899636921540232,-0.5431882156719902,4.395340872547098,0,Standard
Buffalo,6.871853410390837,9.469953777056014,4.970126019854712,4.106131807046859,1029.6496434500511,6.67362183933519,5.22763828429875,-0.5421860815814371,4.457535334997,0,Standard
Buffalo,7.821991651516372,9.43889787494691,4.997837426029533,4.832593267782853,1030.7109626585689,6.949220524859203,13.626307275610996,-0.5765294425662217,4.129613829012776,0,Standard
Buffalo,8.211422492797798,9.236605223973031,5.026944293712354,3.941908950473056,1029.4151601580002,6.7031329732443945,1.015924121776844,-0.5290536458675711,4.211471398488008,0,Standard
Buffalo,7.93137198639904,9.251935893788042,5.121939968391245,4.575746252083,1030.384076940722,6.7346051358578025,4.351249573842349,-0.5266082001514446,3.765422575609937,0,Standard
Buffalo,8.09762861148349,9.432056332429543,4.981963731385703,4.6001746954128935,1027.2127706660924,6.510975285224113,5.417575765122496,-0.5545878148813606,4.110097005597964,0,Standard
Buffalo,7.045922946858323,9.610209652044853,4.851748469076292,4.098813937277006,1031.4265874147459,6.607545788794079,7.546708912148139,-0.5508695389962773,4.184938614887477,0,Standard
Buffalo,6.646913599954893,9.774075387869974,5.034514740240547,4.717739590019298,1031.0024109507244,6.643720542951409,2.1970823175489023,-0.5806221500511145,4.986237927308992,0,Standard
Buffalo,8.400800191173293,9.259046314795896,5.279976386979044,4.224986045620314,1029.3658227378637,6.652342735486565,1.4434829682373969,-0.5397149048796434,3.8664098922677512,0,Standard
Buffalo,7.306392096694719,9.947806570687856,4.873473250723485,4.386608088783957,1032.3184913368648,6.892246569250566,1.5739196772585415,-0.5385588511657171,4.6392531716257315,0,Standard
Buffalo,7.349500190126972,9.418662919687229,4.7050941390658725,4.378096551631366,1032.8751402752532,6.783653659108769,4.987818143969693,-0.5512438203399863,4.499057632039743,0,Standard
Buffalo,8.296916485109435,9.49358981169547,5.1214161338573945,4.259707377558835,1027.784880271262,6.533281306459445,6.788259002520212,-0.52751293280259,4.284190921347041,0,Standard
Buffalo,7.833738005640396,9.275836496255653,4.87592376720928,4.543242481947934,1029.4745504428677,6.736975716764801,0.8016845265665593,-0.5566815446195988,4.72758614525854,0,Standard
Buffalo,7.7735326632489645,8.772727921918118,4.465466090797193,4.538046616165664,1029.4617153004253,6.774733262274518,1.8541209598671216,-0.538707881482128,4.311631641782059,1,Low Quality
Buffalo,8.79900140694065,9.765213618908314,5.069484335430085,3.7754404080285457,1029.1201937977823,6.87102235577819,9.288710996708131,-0.5703932867738424,4.316747758700378,0,Standard
Buffalo,7.113889061771914,9.72105316912773,4.792934362809216,4.691302072863445,1032.6589496838635,6.937081102985256,6.573913474917483,-0.5504710430174848,4.184063804094737,0,Standard
Buffalo,8.056704076848742,9.415601732864536,4.8818933435391685,3.8012524035892974,1030.6123477224544,6.54773587122582,16.761238154729504,-0.5534870851580568,4.5670706647255885,0,Low Quality
Buffalo,7.534207874938251,9.520097215167462,4.966396066113803,4.609763861302497,1030.4709703173787,6.57837137331845,5.613733753280163,-0.5454938415591812,4.528940770143265,0,Standard
Buffalo,7.661155367317954,9.65478176531123,4.9380999359558135,4.638011541048275,1026.9922752711866,6.511363321162808,1.9981924915346576,-0.5573905385766672,4.012296813751137,0,Standard
Buffalo,8.417081055847518,9.031236242934037,5.041890363427808,3.9727100709354404,1032.2708360604186,6.664897021133953,3.572620093199832,-0.5526294519134334,3.80422584162037,0,Standard
Buffalo,7.804701453773774,9.341284196796112,4.8129027258860315,4.176755713613624,1028.5214832102931,6.7699537561669505,4.327188881651697,-0.5334790565711699,4.139105808781303,0,Standard
Buffalo,7.82297764742978,9.738279403886548,5.002621159635217,3.968288599454219,1031.1198652605326,6.848100177488366,0.32681822181932446,-0.5587352847447644,3.9599884306807063,0,Standard
Buffalo,8.143504402385881,9.123713173049225,4.848090664483217,4.2355236909133795,1031.5547538759163,6.6886073464536215,3.145411545409642,-0.5821315420147737,4.180942627615393,0,Standard
Buffalo,7.281028362274268,9.588067379649988,5.047762096177501,4.207589714744278,1033.7213171916774,6.6520228715117735,4.942140493427311,-0.5150083219158916,4.571231440405242,0,Standard
Buffalo,6.996474199596596,9.093025458612978,5.023073496802611,4.533898159680802,1028.3823592017618,6.722763698837311,0.7324297212517787,-0.5223709184261903,4.0628095034739635,0,Standard
Buffalo,6.87311448358738,9.639928994730058,4.712912259591081,4.6930926238358825,1024.9609756883583,6.574728564755497,6.068013223896447,-0.5758452539021124,4.187152985606528,0,Standard
Buffalo,6.320186046374399,9.489307555310756,5.117196423235007,4.718705143236987,1031.3676990895074,7.013430808254216,3.5060958685877712,-0.5362058438950962,4.217406820442519,0,Standard
Buffalo,8.733724277964193,9.015460455228347,4.7928073109771905,4.131349592026509,1034.6010223630217,6.458850845932291,12.164742044442056,-0.560059495411027,4.454529264661586,0,Standard
Buffalo,6.83807498056699,9.849421806337151,5.061611559656229,4.237233437876641,1033.477892705879,6.727711086834359,0.17339364208845,-0.5447302556933789,3.5259331998046184,0,Standard
Buffalo,7.367247825848537,9.279622526960585,4.973457462680268,3.7949685423337147,1031.4193188305492,7.003540932884446,1.233314411237752,-0.5441155174197302,4.017989911570411,0,Standard
Buffalo,7.333912020066648,9.256924268895686,5.267636735359025,4.058238980051144,1030.016727628736,6.701019976684,3.680731980648975,-0.5546881560063265,4.263385107683842,0,Standard
Buffalo,7.68444401868546,9.560170759169283,4.85530680352563,4.589455489929237,1032.6142451932747,6.671494144749776,1.407090276418541,-0.5656753133117279,4.560023686928059,0,Standard
Buffalo,7.989442327523578,9.844591204828614,4.830136640776361,4.784674847064469,1029.052907600591,6.646383186578436,5.012990640755036,-0.5638108210463252,4.052429265748138,0,Standard
Buffalo,8.016284093015848,9.195253454306481,4.896116078822454,3.9296953384360234,1031.9527155387125,6.672941247735639,5.691921059639391,-0.5683238383096249,3.637034188187438,0,Standard
Buffalo,7.150153536858637,9.518503954954392,4.839364043433145,4.122260722254132,1032.0109403183333,6.90592727120148,0.4326397841543763,-0.5666364441646089,4.385913433789841,0,Standard
Buffalo,7.399726971728153,9.628644950099172,5.05998838038841,4.292078272912322,1033.1204198149978,6.368220713300574,2.8849889741803034,-0.5513435658009872,4.009391283352311,0,Fermented
Buffalo,7.66954797029298,9.707931682178943,4.576737878312683,4.384048347645882,1036.5193200778222,6.930015055194449,2.844353099959262,-0.5643151997822151,3.843100002272892,0,Standard
Buffalo,7.3507853242898715,9.552932466583167,4.68926351617073,4.057118944023506,1031.7848319343575,6.486406427132478,1.843577904749027,-0.5363589586857477,4.012696383086033,0,Standard
Buffalo,8.464407345611995,9.389891648275004,4.686439415684162,4.427218313339226,1029.982072748585,6.660002150614838,10.807767335068702,-0.5202550768932815,4.144642392703245,1,Low Quality
Buffalo,7.7945849709829504,9.251722933805384,5.090061518394715,4.157848195878725,1030.948851375616,6.635613336955201,7.029578720512327,-0.5616010648274009,4.018576600638537,0,Standard
Buffalo,7.9409266716298905,9.525843164913912,5.242122674516385,4.295664318736516,1027.4618481902219,6.788282990465608,4.778854966993519,-0.5452119099892925,3.5383301828702796,0,Standard
Buffalo,7.897728761200447,9.178358296404317,4.879110156292506,4.463885274401109,1029.6105737378218,6.460281347217438,5.0116248153021985,-0.5400062977939414,4.46911985906614,1,Low Quality
Buffalo,8.204084314491196,8.623594854951618,4.866235655361998,4.301926680943281,1030.1814351237738,6.769325899912292,2.4774769769171034,-0.5405599545816145,4.582462512383617,0,Standard
Buffalo,7.608612935222224,9.6309679412473,4.914010432622637,4.169084232842029,1029.9518232041307,7.003646443493028,10.152952302848151,-0.5484808946416783,4.395456597401852,0,Standard
Buffalo,6.721900831226492,9.771180452325858,5.132375660521639,4.267117058822251,1031.3047097440674,6.495523899311078,4.744471653336836,-0.5351463516328056,3.858694298872555,0,Standard
Buffalo,7.739812771051585,8.791120269337448,4.714529373161885,4.273491112238399,1029.3551601352356,6.728455925141559,5.222266309421133,-0.5403550209463869,4.139552539815745,0,Standard
Buffalo,7.109185863724902,9.19708078858702,4.947673796546957,4.188996691035362,1033.242061334649,6.600702673330509,7.9130570834862874,-0.574753248446546,4.198043605431163,0,Standard
Buffalo,7.182829990950146,9.68574627830156,5.095039525956486,4.222361181199869,1031.0004141298364,6.763883080928956,1.281215507715098,-0.5326168787122145,4.379638316868573,0,Standard
Buffalo,7.851818411253056,10.117248640913509,5.00021883398797,4.779594151151415,1030.9813993577227,6.702872166612363,6.581730140498396,-0.5322541832546652,4.400502146615424,0,Standard
Buffalo,8.242969842860182,9.506238112302622,4.937916323319749,4.468275834382371,1030.3442105669742,6.603776963643353,0.868847727596133,-0.5652657220835717,3.9797478603664516,0,Standard
Buffalo,7.512762946041637,9.28159911763126,5.100209218513428,4.211355904591252,1031.310381367718,6.773180842730661,1.694568976664058,-0.549241243291048,4.224598666924068,0,Standard
Buffalo,7.685299807559378,9.445131067668548,4.359353541400153,4.50908632135322,1032.6501965293353,6.970652216468012,1.6355465450809115,-0.5363334201437786,4.337184121384572,0,Standard
Buffalo,8.521328966781143,9.912462925744455,5.035575063906182,4.199854153073197,1029.2657395685783,6.671364431240906,15.363550489010462,-0.5541862763915872,4.63674669664403,0,Low Quality
Buffalo,7.644451907693141,9.30621074626264,4.769184863374516,4.651937391275992,1029.6837670218495,6.807963691322228,7.76671870548977,-0.5285404390446798,4.4113519619474175,0,Standard
Buffalo,9.061009868508236,9.260242398004923,4.533873420628709,4.410892657659428,1030.3925479424468,6.506009056319326,4.831519863939552,-0.5027225501076128,4.436717006212656,0,Standard
Buffalo,7.839305787378926,9.35517694334539,5.002240519904997,4.267809356798731,1028.3082581530537,6.556534543477299,5.193965693680857,-0.5657197206526997,4.225147988378809,0,Standard
Buffalo,6.443542344506509,9.214001417522386,5.174731709032592,4.434315077743083,1029.361484280557,6.770860941682057,3.302810318736524,-0.5776208920630755,4.623137743561052,0,Standard
Buffalo,7.95200497266272,9.536801094798438,4.872510297074462,3.82873715437945,1030.0475582529107,6.922617404280395,11.756702122036806,-0.5439236280879025,4.322928838787849,0,Standard
Buffalo,7.728695030929667,9.987403537540867,5.090574909440588,3.9619697593270584,1032.7487783614254,6.753342002317849,2.7427701652842233,-0.5355687498974772,3.941673626947929,0,Standard
Buffalo,8.273851652449647,9.596923781934809,5.22245565159773,3.9418224980802834,1031.5251226580037,6.653041295421527,1.9154846627286835,-0.5546173274768954,4.621010991037557,0,Standard
Buffalo,7.903908810761975,9.424293949362113,5.16298289071681,4.342882928429112,1031.387179822735,6.6998937108135035,0.7118937117606069,-0.5209347867335794,4.409370981761708,0,Standard
Buffalo,7.416926409609736,9.412456619325337,5.227992905874279,4.819754499845527,1032.701795924336,6.512438839904543,6.170962871532479,-0.576772115994465,4.067086793661455,1,Low Quality
Buffalo,6.765421058226381,9.031042757391003,5.048425498214379,4.969390043857789,1030.7252564232012,6.790677298953305,5.30371712788881,-0.5361416275393678,4.0561521097802276,0,Standard
Goat,3.9186302180563044,9.162355122239758,4.673830918499379,3.7401063316947747,1029.1641809084683,6.824758410170991,2.7025858496640023,-0.5367902075205304,4.896492675266507,0,Standard
Goat,3.985273918107034,8.70507043194552,4.408892094795226,3.5280719739696096,1025.9483842537772,6.67858228915154,2.5711901654377414,-0.4957493792120552,4.9432395936775135,0,Standard
Goat,3.878916906252482,8.539039743383258,4.322151834354335,3.1065860592825696,1027.858295162631,6.531886104594832,0.5282712349255326,-0.5472007853751397,4.401841197549544,0,Standard
Goat,3.924523469377154,8.58738667632707,4.691060111647551,3.2765627076585995,1033.8228381742795,6.65404793949796,1.9144991539672784,-0.5545615419571065,4.826057462868498,0,Standard
Goat,4.479982949830552,8.753839123641523,4.675209358505959,3.4628308495614504,1027.439088857995,6.6658850636535965,2.4187580084615323,-0.532533028805772,4.44305052877724,0,Standard
Goat,4.228617260893954,8.794423604655048,4.794534135150196,3.561999796633111,1030.3789596424422,6.415407876791264,2.5339127772395407,-0.5337524357906686,4.7293011130245,0,Standard
Goat,3.8762542365060098,8.669001180140762,4.379203874806154,3.488682302220021,1032.0148879463904,6.3775674133187055,0.7075740898747201,-0.5161452966916718,4.32065047791351,1,Low Quality
Goat,4.176524232306993,8.511165000725033,4.4540902689279305,3.7437941579587326,1027.4901546639953,6.511721459445448,4.0675444669757415,-0.5651573631181778,4.1620680642396275,0,Standard
Goat,3.3869904385889837,8.763163751757745,4.172103167494913,3.109779627192275,1030.3694209495623,6.629245418674691,0.07656608595717816,-0.5253723949485002,4.5851548431161095,0,Standard
Goat,3.9591708199787234,8.954427986034192,4.421505778787825,3.528717587301032,1031.8758310750213,6.5208590597980125,1.314732921238472,-0.5281915587749708,4.6628813161175495,0,Standard
Goat,4.523722539893244,9.07850883975067,4.699314102115889,3.136404154922569,1030.0249986438146,6.263450527671351,4.545284352979364,-0.542842930738811,4.580696091915619,1,Low Quality
Goat,3.7127816418430504,8.732773084067505,4.40670092415436,3.6519424590968335,1035.7368061113336,6.379576333407374,2.4896024156301673,-0.5332262536415663,4.344790832533232,0,Fermented
Goat,3.460946428552366,8.77610065335697,4.628095959040165,3.4811082571115994,1026.6628014822436,6.488904070460843,0.9080315478427137,-0.5194108503680329,4.580030281360659,0,Standard
Goat,3.5391644445627755,8.621990507345807,4.461899378800438,3.5839219944048235,1032.1174570597677,6.488650159351126,3.561869421343417,-0.5225536923994311,4.780788425774221,0,Standard
Goat,3.3641467850630447,8.890568248887567,4.5648114056443125,3.327223407882047,1029.6543965252072,6.795881326518471,2.51376249646483,-0.5628603862414746,4.686532090963239,0,Standard
Goat,3.4860952367489184,8.645471409742756,4.270461722036867,3.75589298633155,1031.5438403096734,6.29210180864015,4.7724904881653885,-0.5235968362648904,4.754750309179764,0,Fermented
Goat,3.6517967605639883,9.071938343972361,4.51704188992678,3.7083449328117704,1030.8826143033984,6.5758383862753815,3.9843614992153857,-0.5412937721006504,4.49896543986373,0,Standard
